#{"t_start": 1788623966.5867035, "env_id": "None"}
r,l,t
-186.445009,400,4.944012
-167.401816,400,6.491105
-159.713689,400,8.018695
-110.565863,400,9.524369
-67.325887,400,10.525917
-95.367309,400,12.117778
-72.438286,400,13.748038
-58.564989,400,15.392757
-68.780897,400,16.982736
-52.38767,400,18.072631
-38.004227,400,19.721907
-32.032884,400,21.340074
-29.814039,400,22.934027
-22.841611,400,23.963342
-21.881681,400,25.514835
-23.788706,400,27.11157
-22.278743,400,28.831457
-22.079394,400,30.415129
-19.274141,400,31.43885
-19.553658,400,33.008787
-16.988135,400,34.734507
-19.290519,400,36.450772
-15.857015,400,37.601036
-15.648655,400,39.277717
-15.053519,400,40.992587
-14.512451,400,42.649755
-13.387116,400,44.335903
-12.860676,400,45.447032
-15.002549,400,47.227658
-12.352165,400,49.027129
-14.187661,400,50.827819
-12.47265,400,52.027215
-10.671103,400,53.784095
-13.533013,400,55.493021
-10.616448,400,57.172236
-10.235623,400,58.840194
-12.888168,400,59.96136
-12.071983,400,61.658303
-9.668185,400,63.257872
-9.246182,400,64.921403
-10.21881,400,66.540992
-11.29469,400,67.665028
-10.61154,400,69.306143
-9.091531,400,70.949254
-9.585511,400,72.561307
-9.575543,400,73.608465
-10.631678,400,75.273355
-8.399797,400,76.972766
-8.954338,400,78.583625
-8.976525,400,80.22306
-9.261121,400,81.343173
-10.838094,400,83.121591
-8.607246,400,84.973155
-8.558718,400,86.829076
-9.10699,400,87.981175
-12.049573,400,89.855066
-9.255763,400,91.651281
-10.773864,400,93.448645
-9.495183,400,95.101396
-8.98531,400,96.168566
-9.174573,400,97.804376
-8.50513,400,99.504772
-10.461093,400,101.261295
-7.74076,400,102.409645
-10.34368,400,104.031415
-6.939278,400,105.644155
-7.962568,400,107.237467
-7.490961,400,108.926916
-8.760988,400,110.000952
-7.622253,400,111.602426
-8.59656,400,113.260634
-8.728537,400,114.968633
-7.578337,400,116.769292
-9.145868,400,117.842235
-7.167343,400,119.447179
-9.333709,400,121.136408
-8.618749,400,122.814227
-9.352722,400,123.976681
-7.181307,400,125.659546
-7.211227,400,127.3469
-7.286647,400,129.036706
-6.686354,400,130.67241
-6.999424,400,131.826367
-7.938502,400,133.505761
-6.463232,400,135.138976
-7.5678,400,136.763304
-7.384973,400,137.842531
-7.160782,400,139.553361
-7.936629,400,141.1795
-6.152811,400,142.841848
-9.113611,400,144.511383
-7.848355,400,145.661484
-7.595652,400,147.520628
-7.600426,400,149.231875
-9.832036,400,150.888728
-7.052926,400,152.022265
-7.906308,400,153.681386
-8.509351,400,155.484379
-6.467312,400,157.16749
-7.163964,400,158.875999
-8.701565,400,160.018265
-8.321663,400,161.707314
-6.595877,400,163.410841
-5.917836,400,165.172568
-8.180053,400,166.899663
-7.568422,400,168.007843
-6.794402,400,169.622283
-8.00062,400,171.282498
-6.442331,400,172.998618
-5.955629,400,174.095783
-5.754009,400,175.709755
-5.72696,400,177.329561
-7.343176,400,179.000746
-6.021616,400,180.570907
-7.375763,400,181.641117
-6.556851,400,183.310559
-6.166268,400,184.981569
-6.155736,400,186.662694
-5.066805,400,187.846461
-6.430574,400,189.618778
-5.74945,400,191.30283
-6.868663,400,193.010223
-8.288857,400,194.654614
-6.701849,400,195.781564
-7.445914,400,197.442144
-6.793789,400,199.090039
-5.229482,400,200.741035
-5.991376,400,201.78516
-5.581766,400,203.494409
-7.078298,400,205.15073
-6.471527,400,206.810941
-5.079354,400,208.529043
-5.770412,400,209.646319
-6.973858,400,211.328465
-6.668115,400,212.983077
-6.456143,400,214.631663
