#{"t_start": 1788623966.5882123, "env_id": "None"}
r,l,t
-270.287277,400,4.938483
-221.069858,400,6.481549
-171.672186,400,8.009144
-222.475962,400,9.527386
-184.012755,400,10.50982
-158.784388,400,12.111208
-154.275648,400,13.771657
-178.433861,400,15.430964
-231.89294,400,17.01788
-199.485831,400,18.109932
-205.488625,400,19.750101
-198.19948,400,21.342575
-159.08944,400,22.937024
-166.197785,400,23.972894
-150.715251,400,25.558268
-99.233172,400,27.178435
-134.652238,400,28.879163
-201.301777,400,30.48091
-145.721979,400,31.502638
-97.795657,400,33.060525
-162.86607,400,34.790823
-187.249895,400,36.517141
-122.928969,400,37.652794
-96.085841,400,39.34746
-177.737379,400,41.08063
-146.89878,400,42.761497
-129.505917,400,44.466357
-113.731887,400,45.580805
-172.468176,400,47.333632
-80.773534,400,49.177235
-151.799721,400,50.953576
-69.071369,400,52.141154
-79.612941,400,53.8816
-122.475994,400,55.597617
-74.973128,400,57.298781
-54.223901,400,58.980557
-56.886733,400,60.079797
-70.808093,400,61.77329
-70.65525,400,63.380411
-56.415433,400,65.003353
-79.701167,400,66.643908
-98.477353,400,67.759617
-90.587719,400,69.387275
-51.490689,400,71.020569
-48.096778,400,72.635132
-70.791944,400,73.683459
-77.918652,400,75.333699
-48.024865,400,77.003307
-55.012105,400,78.599689
-49.085498,400,80.22858
-46.118011,400,81.312937
-37.356955,400,83.072222
-39.765084,400,84.923369
-56.797694,400,86.773303
-36.515484,400,87.891616
-40.055583,400,89.748997
-32.387736,400,91.498847
-31.11763,400,93.286065
-37.269724,400,94.949078
-34.690323,400,96.009373
-34.300828,400,97.657431
-38.154046,400,99.296641
-107.89507,400,101.072841
-30.463131,400,102.223887
-59.197536,400,103.86555
-26.005068,400,105.48787
-38.427873,400,107.059136
-31.486103,400,108.727874
-58.224132,400,109.767927
-25.848402,400,111.389242
-31.610226,400,113.053157
-26.458465,400,114.7605
-33.207809,400,116.515612
-22.242912,400,117.616587
-28.66362,400,119.219163
-38.892791,400,120.901914
-94.005555,400,122.540789
-22.797265,400,123.70364
-20.924213,400,125.401991
-55.117138,400,127.045789
-21.12412,400,128.745005
-28.787515,400,130.357336
-21.439953,400,131.47368
-18.646186,400,133.166133
-30.440537,400,134.79695
-17.957088,400,136.397684
-32.605798,400,137.471952
-16.707892,400,139.1861
-19.299405,400,140.819719
-14.830952,400,142.422227
-93.460724,400,144.150195
-17.05299,400,145.278248
-102.327036,400,147.121171
-35.580585,400,148.872738
-14.83682,400,150.474794
-18.663017,400,151.58949
-14.847643,400,153.26589
-20.924989,400,155.035768
-18.998249,400,156.770185
-12.991329,400,158.471472
-16.955889,400,159.620558
-14.976145,400,161.304914
-20.652441,400,162.961779
-40.347724,400,164.710899
-19.294597,400,166.421776
-23.310427,400,167.507082
-14.847652,400,169.187916
-30.316037,400,170.727072
-92.679539,400,172.456885
-82.476247,400,173.511439
-13.271942,400,175.141465
-18.714407,400,176.750395
-44.719684,400,178.367405
-17.194796,400,180.018157
-13.475248,400,181.070211
-12.415357,400,182.697082
-89.434375,400,184.344475
-55.899725,400,185.998046
-16.868772,400,187.163547
-14.58525,400,188.945252
-17.66881,400,190.631834
-64.183743,400,192.325239
-39.593426,400,193.941177
-14.948856,400,195.052165
-15.204575,400,196.701074
-14.97407,400,198.333439
-14.128869,400,199.96209
-33.322689,400,201.020612
-16.730506,400,202.637619
-19.894855,400,204.324596
-25.643993,400,205.980663
-14.789457,400,207.636391
-16.197483,400,208.762057
-14.90031,400,210.470961
-11.90862,400,212.092956
-27.092513,400,213.731256
-15.514662,400,215.358217
-11.197135,400,216.442234
-15.209548,400,218.142484
-12.575185,400,219.799295
-31.202678,400,221.408556
-12.307938,400,222.512157
-12.216736,400,224.113421
-12.284184,400,225.712462
-17.986446,400,227.429948
-85.826608,400,229.308186
-15.449591,400,230.679782
-46.353873,400,232.674197
-37.190373,400,234.669275
-18.046182,400,236.644697
