node,mismatch,test_seed,method,continuous_mae,direct_key_word_disagreement,direct_key_bit_disagreement,legacy_key_word_disagreement,legacy_key_bit_disagreement,recovered_image_mae,recovered_image_psnr_db,exact_recovery
2,2.0,100,PPO,0.018719614447036292,0.01171875,0.00390625,0.0,0.0,0.0,361.20199909921956,True
2,2.0,100,Fixed,2.1862782613364593,0.73046875,0.3776041666666667,0.75,0.5,122.53352864583333,6.067882677495691,False
2,2.0,100,LQR,0.03215224583861224,0.01171875,0.00390625,0.0,0.0,0.0,361.20199909921956,True
2,2.0,100,SMC,0.020809146607158862,0.01171875,0.00390625,0.0,0.0,0.0,361.20199909921956,True
2,2.0,101,PPO,0.05550268926223604,0.0625,0.03515625,0.0,0.0,0.0,361.20199909921956,True
2,2.0,101,Fixed,2.0231346868610367,0.69140625,0.2981770833333333,0.75,0.6666666666666666,122.53352864583333,6.067882677495691,False
2,2.0,101,LQR,0.22491352024674902,0.234375,0.11848958333333333,0.75,0.5833333333333334,69.046875,8.408542751197704,False
2,2.0,101,SMC,0.3719767992085205,0.41796875,0.19921875,0.75,0.5833333333333334,69.046875,8.408542751197704,False
2,2.0,102,PPO,0.061330904251614506,0.06640625,0.049479166666666664,0.0,0.0,0.0,361.20199909921956,True
2,2.0,102,Fixed,3.436383704043692,0.70703125,0.3502604166666667,0.75,0.5833333333333334,91.65478515625,8.046486414439123,False
2,2.0,102,LQR,0.10472031328633118,0.09765625,0.07161458333333333,0.0,0.0,0.0,361.20199909921956,True
2,2.0,102,SMC,0.06823995923211139,0.0625,0.04296875,0.0,0.0,0.0,361.20199909921956,True
2,2.0,103,PPO,0.031579640566633316,0.01171875,0.009114583333333334,0.25,0.25,91.65478515625,8.046486414439123,False
2,2.0,103,Fixed,2.8333500461631047,0.75,0.43359375,0.75,0.3333333333333333,111.1044921875,6.094821948486523,False
2,2.0,103,LQR,0.09578152358032337,0.05078125,0.032552083333333336,0.25,0.25,91.65478515625,8.046486414439123,False
2,2.0,103,SMC,0.052305561673468524,0.01171875,0.01171875,0.0,0.0,0.0,361.20199909921956,True
2,2.0,104,PPO,0.033401936144703846,0.04296875,0.03515625,0.0,0.0,0.0,361.20199909921956,True
2,2.0,104,Fixed,1.9639431482864893,0.78515625,0.4348958333333333,0.75,0.5,111.1044921875,6.094821948486523,False
2,2.0,104,LQR,0.04036877270846162,0.03125,0.026041666666666668,0.0,0.0,0.0,361.20199909921956,True
2,2.0,104,SMC,0.036035599949779375,0.02734375,0.0234375,0.0,0.0,0.0,361.20199909921956,True
2,2.0,105,PPO,0.04587987194645393,0.0390625,0.0234375,0.25,0.08333333333333333,69.046875,8.408542751197704,False
2,2.0,105,Fixed,3.615450670960248,0.73046875,0.37109375,1.0,0.6666666666666666,122.53352864583333,6.067882677495691,False
2,2.0,105,LQR,0.049150409678380434,0.06640625,0.053385416666666664,0.25,0.08333333333333333,69.046875,8.408542751197704,False
2,2.0,105,SMC,0.054134497622878065,0.1015625,0.09114583333333333,0.25,0.08333333333333333,69.046875,8.408542751197704,False
2,2.0,106,PPO,0.043593934206000995,0.0234375,0.013020833333333334,0.0,0.0,0.0,361.20199909921956,True
2,2.0,106,Fixed,1.6802515274709247,0.64453125,0.3385416666666667,0.75,0.5,122.53352864583333,6.067882677495691,False
2,2.0,106,LQR,0.04793260384879735,0.02734375,0.01953125,0.0,0.0,0.0,361.20199909921956,True
2,2.0,106,SMC,0.046333459610953774,0.0234375,0.015625,0.0,0.0,0.0,361.20199909921956,True
2,2.0,107,PPO,0.18199315722449683,0.31640625,0.24739583333333334,0.25,0.08333333333333333,69.046875,8.408542751197704,False
2,2.0,107,Fixed,2.31855538742578,0.765625,0.3776041666666667,0.5,0.4166666666666667,91.67692057291667,8.062368665026087,False
2,2.0,107,LQR,0.2535037989146076,0.38671875,0.2994791666666667,0.5,0.3333333333333333,122.53352864583333,6.067882677495691,False
2,2.0,107,SMC,0.28145163306908216,0.390625,0.29296875,0.5,0.3333333333333333,122.53352864583333,6.067882677495691,False
2,2.0,108,PPO,0.09665489006147254,0.1796875,0.07552083333333333,0.0,0.0,0.0,361.20199909921956,True
2,2.0,108,Fixed,2.562219493993325,0.72265625,0.3932291666666667,0.5,0.3333333333333333,62.357584635416664,11.942826524809663,False
2,2.0,108,LQR,0.1681410592912774,0.265625,0.13151041666666666,0.25,0.08333333333333333,63.822265625,8.985652582701588,False
2,2.0,108,SMC,0.17536091070602802,0.2734375,0.13932291666666666,0.25,0.08333333333333333,63.822265625,8.985652582701588,False
2,2.0,109,PPO,0.017262718001196237,0.015625,0.005208333333333333,0.0,0.0,0.0,361.20199909921956,True
2,2.0,109,Fixed,2.4659753224380743,0.73046875,0.3645833333333333,0.75,0.5,122.53352864583333,6.067882677495691,False
2,2.0,109,LQR,0.03939082149493819,0.02734375,0.009114583333333334,0.0,0.0,0.0,361.20199909921956,True
2,2.0,109,SMC,0.025255411412217654,0.01953125,0.006510416666666667,0.0,0.0,0.0,361.20199909921956,True
2,2.0,110,PPO,0.06065311941104786,0.078125,0.036458333333333336,0.0,0.0,0.0,361.20199909921956,True
2,2.0,110,Fixed,1.6177699847394251,0.734375,0.4049479166666667,0.75,0.5,62.357584635416664,11.942826524809663,False
2,2.0,110,LQR,0.09661635139733941,0.08984375,0.044270833333333336,0.0,0.0,0.0,361.20199909921956,True
2,2.0,110,SMC,0.06597067326705049,0.0859375,0.040364583333333336,0.0,0.0,0.0,361.20199909921956,True
2,2.0,111,PPO,0.048717107243040424,0.0703125,0.053385416666666664,0.0,0.0,0.0,361.20199909921956,True
2,2.0,111,Fixed,2.1400615540114813,0.7890625,0.4296875,0.75,0.4166666666666667,91.65478515625,8.046486414439123,False
2,2.0,111,LQR,0.06572578836494358,0.09375,0.07161458333333333,0.0,0.0,0.0,361.20199909921956,True
2,2.0,111,SMC,0.07791016212771258,0.109375,0.08723958333333333,0.0,0.0,0.0,361.20199909921956,True
2,2.0,112,PPO,0.03060743594930197,0.0390625,0.028645833333333332,0.0,0.0,0.0,361.20199909921956,True
2,2.0,112,Fixed,2.3704437839769525,0.79296875,0.49609375,0.75,0.4166666666666667,63.822265625,8.985652582701588,False
2,2.0,112,LQR,0.04503923073692325,0.0703125,0.052083333333333336,0.0,0.0,0.0,361.20199909921956,True
2,2.0,112,SMC,0.03088643645241973,0.0546875,0.037760416666666664,0.0,0.0,0.0,361.20199909921956,True
2,2.0,113,PPO,0.05894025166829427,0.0703125,0.053385416666666664,0.0,0.0,0.0,361.20199909921956,True
2,2.0,113,Fixed,1.8039992231254776,0.82421875,0.4856770833333333,0.75,0.3333333333333333,0.0,361.20199909921956,True
2,2.0,113,LQR,0.14521075738593936,0.203125,0.16927083333333334,0.0,0.0,0.0,361.20199909921956,True
2,2.0,113,SMC,0.11360246261271338,0.1484375,0.11979166666666667,0.0,0.0,0.0,361.20199909921956,True
2,2.0,114,PPO,0.11397835627819101,0.12109375,0.07161458333333333,0.25,0.25,91.67692057291667,8.062368665026087,False
2,2.0,114,Fixed,1.6863546346624692,0.62890625,0.3502604166666667,0.75,0.5,62.357584635416664,11.942826524809663,False
2,2.0,114,LQR,0.2057727356441319,0.21484375,0.13151041666666666,0.25,0.25,91.67692057291667,8.062368665026087,False
2,2.0,114,SMC,0.1873938279847304,0.1875,0.11458333333333333,0.25,0.25,91.67692057291667,8.062368665026087,False
2,2.0,115,PPO,0.06185994716361165,0.0859375,0.053385416666666664,0.25,0.16666666666666666,111.1044921875,6.094821948486523,False
2,2.0,115,Fixed,3.7559941536722667,0.609375,0.3411458333333333,0.5,0.16666666666666666,62.357584635416664,11.942826524809663,False
2,2.0,115,LQR,0.08018056224682368,0.10546875,0.07161458333333333,0.25,0.16666666666666666,111.1044921875,6.094821948486523,False
2,2.0,115,SMC,0.1690473524868139,0.1875,0.14322916666666666,0.25,0.16666666666666666,111.1044921875,6.094821948486523,False
2,2.0,116,PPO,0.05073708351361953,0.046875,0.024739583333333332,0.25,0.25,91.67692057291667,8.062368665026087,False
2,2.0,116,Fixed,2.1515675309601647,0.76171875,0.4453125,0.75,0.3333333333333333,62.357584635416664,11.942826524809663,False
2,2.0,116,LQR,0.051124747738261554,0.03515625,0.01953125,0.0,0.0,0.0,361.20199909921956,True
2,2.0,116,SMC,0.05105766847312528,0.04296875,0.022135416666666668,0.25,0.25,91.67692057291667,8.062368665026087,False
2,2.0,117,PPO,0.04629950707264167,0.06640625,0.037760416666666664,0.0,0.0,0.0,361.20199909921956,True
2,2.0,117,Fixed,2.069475283715292,0.71875,0.4010416666666667,0.75,0.5,122.53352864583333,6.067882677495691,False
2,2.0,117,LQR,0.06934177608127357,0.0859375,0.044270833333333336,0.0,0.0,0.0,361.20199909921956,True
2,2.0,117,SMC,0.06031055517572289,0.08203125,0.04296875,0.0,0.0,0.0,361.20199909921956,True
2,2.0,118,PPO,0.028234390694706235,0.03515625,0.02734375,0.0,0.0,0.0,361.20199909921956,True
2,2.0,118,Fixed,2.1191607924289806,0.77734375,0.4479166666666667,0.75,0.5,111.1044921875,6.094821948486523,False
2,2.0,118,LQR,0.04377670353763582,0.06640625,0.048177083333333336,0.0,0.0,0.0,361.20199909921956,True
2,2.0,118,SMC,0.045273020522775674,0.0703125,0.049479166666666664,0.0,0.0,0.0,361.20199909921956,True
2,2.0,119,PPO,0.03279614049824886,0.0390625,0.03125,0.0,0.0,0.0,361.20199909921956,True
2,2.0,119,Fixed,2.2693237506682635,0.78125,0.4479166666666667,0.75,0.4166666666666667,63.822265625,8.985652582701588,False
2,2.0,119,LQR,0.0675624242479292,0.0625,0.044270833333333336,0.0,0.0,0.0,361.20199909921956,True
2,2.0,119,SMC,0.03542777091805268,0.03125,0.022135416666666668,0.0,0.0,0.0,361.20199909921956,True
